stFips,cty_fips,Year,pop04,center_count_cc,capacity_total_cc,center_count_fdh,capacity_total_fdh,center_count_other,capacity_total_other,center_tot,capacity_total,cc_desert
48,48423,2009,14859,79,8409,110,585,20,1430,209,10424,0
48,48423,2010,14959,75,8264,91,456,22,1540,188,10260,0
48,48423,2011,14991,73,7887,96,453,25,1880,194,10220,0
48,48423,2012,14870,70,7915,82,384,27,1965,179,10264,0
48,48423,2013,14932,67,7760,71,369,28,2033,166,10162,0
48,48423,2014,15089,70,8058,70,360,27,1997,167,10415,0
48,48423,2015,15389,65,7791,64,339,29,2147,158,10277,0
48,48423,2016,15699,62,7558,66,351,23,1680,151,9589,0
48,48423,2017,15270,61,7694,56,345,25,2006,142,10045,0
48,48423,2018,15496,59,7195,48,315,18,1676,125,9186,0
48,48423,2019,15529,59,6999,44,296,17,1626,120,8921,0
48,48423,2020,15538,60,7215,46,297,4,297,110,7809,0
48,48423,2021,15265,60,7419,41,293,5,382,106,8094,0
48,48423,2022,15074,62,7471,36,269,4,297,102,8037,0
48,48423,2023,15074,63,7426,31,221,4,297,98,7944,0
48,48425,2002,445,2,131,12,78,,,14,209,0
48,48425,2003,467,2,124,9,72,,,11,196,0
48,48425,2004,468,2,124,8,60,,,10,184,0
48,48425,2005,459,3,205,7,48,,,10,253,0
48,48425,2006,453,4,174,4,30,,,8,204,0
48,48425,2007,456,6,334,2,15,,,8,349,0
48,48425,2008,466,7,456,3,18,,,10,474,0
48,48425,2009,478,5,265,6,45,,,11,310,0
48,48425,2010,490,7,422,6,45,,,13,467,0
48,48425,2011,452,4,182,5,42,,,9,224,0
48,48425,2012,480,4,182,3,36,,,7,218,0
48,48425,2013,474,4,182,5,51,,,9,233,0
48,48425,2014,466,4,182,9,63,,,13,245,0
48,48425,2015,447,5,206,7,48,,,12,254,0
48,48425,2016,448,6,231,5,42,,,11,273,0
48,48425,2017,452,4,190,5,42,,,9,232,0
48,48425,2018,504,4,190,4,39,,,8,229,0
48,48425,2019,448,7,372,4,39,,,11,411,0
48,48425,2020,443,5,331,4,39,,,9,370,0
48,48425,2021,480,5,331,3,27,,,8,358,0
48,48425,2022,363,4,307,2,24,,,6,331,0
48,48425,2023,363,3,287,2,24,,,5,311,0
48,48427,2002,5861,23,1508,46,399,,,69,1907,1
48,48427,2003,6011,28,1636,44,457,,,72,2093,0
48,48427,2004,6182,30,1720,36,409,,,66,2129,0
48,48427,2005,6252,28,1739,23,269,,,51,2008,1
48,48427,2006,6300,31,1895,19,221,,,50,2116,0
48,48427,2007,6062,44,2292,40,197,,,84,2489,0
48,48427,2008,5740,40,2203,43,170,,,83,2373,0
48,48427,2009,5633,34,1837,41,164,,,75,2001,0
48,48427,2010,5567,39,2359,27,167,,,66,2526,0
48,48427,2011,5856,38,2268,23,175,,,61,2443,0
48,48427,2012,5969,42,2490,18,169,,,60,2659,0
48,48427,2013,6231,42,2518,23,196,,,65,2714,0
48,48427,2014,6553,42,2519,24,208,,,66,2727,0
48,48427,2015,6640,38,2385,19,174,,,57,2559,0
48,48427,2016,6597,40,2740,15,144,,,55,2884,0
48,48427,2017,6448,38,2503,16,156,,,54,2659,0
48,48427,2018,6460,47,3700,15,150,,,62,3850,0
48,48427,2019,6345,34,2382,15,132,,,49,2514,0
48,48427,2020,6207,33,2328,13,108,,,46,2436,0
48,48427,2021,6376,24,1842,10,81,,,34,1923,1
48,48427,2022,6083,24,1793,6,54,,,30,1847,1
48,48427,2023,6083,24,1793,6,54,,,30,1847,1
48,48429,2002,575,1,82,12,84,,,13,166,1
48,48429,2003,572,1,82,7,66,,,8,148,1
48,48429,2004,558,2,145,6,54,,,8,199,0
48,48429,2005,589,2,145,8,69,,,10,214,0
48,48429,2006,607,1,63,10,72,,,11,135,1
48,48429,2007,584,3,181,10,51,,,13,232,0
48,48429,2008,606,3,169,11,66,,,14,235,0
48,48429,2009,626,4,305,14,75,,,18,380,0
48,48429,2010,627,2,204,13,72,,,15,276,0
48,48429,2011,584,3,356,10,63,,,13,419,0
48,48429,2012,567,1,152,7,57,,,8,209,0
48,48429,2013,543,1,152,8,60,,,9,212,0
48,48429,2014,536,1,152,6,54,,,7,206,0
48,48429,2015,537,2,315,6,54,,,8,369,0
48,48429,2016,537,2,263,5,51,,,7,314,0
48,48429,2017,487,1,100,6,63,,,7,163,0
48,48429,2018,479,1,100,5,51,,,6,151,1
48,48429,2019,481,2,250,8,87,,,10,337,0
48,48429,2020,485,2,250,7,66,,,9,316,0
48,48429,2021,464,2,250,4,30,,,6,280,0
48,48429,2022,538,2,250,3,27,,,5,277,0
48,48429,2023,538,2,250,3,27,,,5,277,0
48,48431,2002,74,2,40,1,12,,,3,52,0
48,48431,2003,72,1,20,1,12,,,2,32,0
48,48431,2004,63,2,37,1,12,,,3,49,0
48,48431,2005,64,1,17,1,12,,,2,29,0
48,48431,2006,59,1,17,1,12,,,2,29,0
48,48431,2007,70,,,1,12,,,1,12,1
48,48431,2008,74,,,3,18,,,3,18,1
48,48431,2009,81,,,3,18,,,3,18,1
48,48431,2010,88,,,2,15,,,2,15,1
48,48431,2011,82,,,2,15,,,2,15,1
48,48431,2012,80,,,1,12,,,1,12,1
48,48431,2013,76,1,44,1,12,,,2,56,0
48,48431,2014,87,1,44,,,,,1,44,0
48,48431,2015,84,1,44,,,,,1,44,0
48,48431,2016,93,1,44,,,,,1,44,0
48,48431,2017,113,1,44,,,,,1,44,0
48,48431,2018,69,1,44,,,,,1,44,0
48,48431,2019,77,1,44,,,,,1,44,0
48,48431,2020,69,1,44,,,,,1,44,0
48,48431,2021,100,1,44,,,,,1,44,0
48,48431,2022,126,1,44,,,,,1,44,0
48,48431,2023,126,1,44,,,,,1,44,0
48,48433,2002,77,,,2,24,,,2,24,1
48,48433,2003,61,,,3,36,,,3,36,0
48,48433,2004,77,,,4,30,,,4,30,0
48,48433,2005,65,,,4,30,,,4,30,0
48,48433,2006,61,,,3,18,,,3,18,1
48,48433,2007,67,2,48,2,15,,,4,63,0
48,48433,2008,70,1,36,2,15,,,3,51,0
48,48433,2009,80,1,36,2,15,,,3,51,0
48,48433,2010,79,1,36,1,12,,,2,48,0
48,48433,2011,76,1,36,1,12,,,2,48,0
48,48433,2012,68,1,36,3,27,,,4,63,0
48,48433,2013,80,,,3,27,,,3,27,0
48,48433,2014,84,,,1,12,,,1,12,1
48,48433,2015,94,,,1,12,,,1,12,1
48,48433,2016,93,,,1,12,,,1,12,1
48,48433,2017,51,1,16,1,12,,,2,28,0
48,48433,2018,63,1,16,,,,,1,16,1
48,48433,2019,124,2,50,,,,,2,50,0
48,48433,2020,102,1,34,,,,,1,34,0
48,48433,2021,142,1,34,,,,,1,34,1
48,48433,2022,141,1,34,,,,,1,34,1
48,48433,2023,141,1,34,,,,,1,34,1
48,48435,2002,320,4,103,6,60,,,10,163,0
48,48435,2003,322,2,63,7,63,,,9,126,0
48,48435,2004,344,3,83,5,39,,,8,122,0
48,48435,2005,349,2,63,4,39,,,6,102,1
48,48435,2006,361,2,63,4,47,,,6,110,1
48,48435,2007,333,2,63,4,29,,,6,92,1
48,48435,2008,327,2,63,4,29,,,6,92,1
48,48435,2009,314,2,63,5,32,,,7,95,1
48,48435,2010,303,2,63,5,32,,,7,95,1
48,48435,2011,318,2,63,4,29,,,6,92,1
48,48435,2012,306,2,63,3,26,,,5,89,1
48,48435,2013,287,2,63,4,29,,,6,92,1
48,48435,2014,273,1,43,3,17,,,4,60,1
48,48435,2015,233,1,43,4,23,,,5,66,1
48,48435,2016,229,1,43,4,23,,,5,66,1
48,48435,2017,183,1,43,4,23,,,5,66,0
48,48435,2018,253,1,43,2,17,,,3,60,1
48,48435,2019,330,1,43,2,17,,,3,60,1
48,48435,2020,340,1,43,2,17,,,3,60,1
48,48435,2021,345,1,43,1,11,,,2,54,1
48,48435,2022,183,1,43,2,23,,,3,66,0
48,48435,2023,183,1,43,1,12,,,2,55,1
48,48437,2002,564,3,220,10,30,,,13,250,0
48,48437,2003,598,2,200,10,42,,,12,242,0
48,48437,2004,609,2,200,7,39,,,9,239,0
48,48437,2005,615,2,200,6,36,,,8,236,0
48,48437,2006,600,2,200,5,24,,,7,224,0
48,48437,2007,618,2,200,11,39,,,13,239,0
48,48437,2008,620,2,200,10,39,,,12,239,0
48,48437,2009,604,3,280,8,42,,,11,322,0
48,48437,2010,624,2,200,8,36,,,10,236,0
48,48437,2011,574,2,200,10,36,,,12,236,0
48,48437,2012,577,2,200,8,24,,,10,224,0
48,48437,2013,577,2,200,4,18,,,6,218,0
48,48437,2014,533,2,200,4,21,,,6,221,0
48,48437,2015,479,2,200,3,9,,,5,209,0
48,48437,2016,495,2,200,2,15,,,4,215,0
48,48437,2017,517,2,200,1,12,,,3,212,0
48,48437,2018,477,2,200,1,12,,,3,212,0
48,48437,2019,453,2,200,1,12,,,3,212,0
48,48437,2020,443,2,200,1,12,,,3,212,0
48,48437,2021,324,2,200,1,12,,,3,212,0
48,48437,2022,412,2,200,1,12,,,3,212,0
48,48437,2023,412,2,200,,,,,2,200,0
48,48439,2000,115781,,,1,6,,,1,6,1
48,48439,2001,119758,,,1,6,,,1,6,1
48,48439,2002,123832,595,61032,1618,11984,88,6475,2301,79491,0
48,48439,2003,127591,621,63816,1587,13802,96,7097,2304,84715,0
48,48439,2004,130655,571,59677,1518,13304,105,7753,2194,80734,0
48,48439,2005,133093,557,59464,1482,12687,115,8592,2154,80743,0
48,48439,2006,136655,567,62055,1467,12790,124,9244,2158,84089,0
48,48439,2007,139852,579,63653,1557,13065,132,9810,2268,86528,0
48,48439,2008,141801,572,63320,1682,13545,143,10674,2397,87539,0
48,48439,2009,142708,558,63406,1669,13364,148,11034,2375,87804,0
48,48439,2010,142894,553,63828,1676,13130,154,11462,2383,88420,0
48,48439,2011,142533,548,64487,1731,13054,177,13382,2456,90923,0
48,48439,2012,142084,532,63558,1570,11965,169,13025,2271,88548,0
48,48439,2013,141061,529,63891,1433,11344,171,13123,2133,88358,0
48,48439,2014,142095,524,64182,1362,11037,171,13639,2057,88858,0
48,48439,2015,143996,502,63412,1315,10455,170,13458,1987,87325,0
48,48439,2016,145766,496,63405,1210,9661,168,13486,1874,86552,0
48,48439,2017,143311,502,65110,1106,8791,193,15768,1801,89669,0
48,48439,2018,144494,508,66012,970,7881,182,15426,1660,89319,0
48,48439,2019,144559,517,67440,880,7298,179,15645,1576,90383,0
48,48439,2020,144179,507,67354,772,6514,168,14883,1447,88751,0
48,48439,2021,141259,503,67789,710,5875,182,16576,1395,90240,0
48,48439,2022,138410,502,67167,618,5135,162,15619,1282,87921,0
48,48439,2023,138410,505,68214,574,4840,149,14487,1228,87541,0
48,48441,2002,9194,54,5464,115,717,7,440,176,6621,0
48,48441,2003,9261,50,5392,106,861,7,440,163,6693,0
48,48441,2004,9468,46,5182,101,876,7,440,154,6498,0
48,48441,2005,9589,47,5076,95,818,8,480,150,6374,0
48,48441,2006,9583,55,5718,103,804,11,649,169,7171,0
48,48441,2007,9692,53,5540,119,837,13,747,185,7124,0
48,48441,2008,9697,42,4764,149,954,16,907,207,6625,0
48,48441,2009,9872,42,4929,166,994,18,1002,226,6925,0
48,48441,2010,9855,40,4685,144,950,19,1085,203,6720,0
48,48441,2011,9847,41,4758,143,938,18,1036,202,6732,0
48,48441,2012,9754,37,4673,127,832,20,1156,184,6661,0
48,48441,2013,9792,36,4580,113,790,18,1091,167,6461,0
48,48441,2014,9956,36,4574,102,712,18,1095,156,6381,0
48,48441,2015,10047,34,4271,98,658,17,1051,149,5980,0
48,48441,2016,10119,32,4138,92,649,17,1051,141,5838,0
48,48441,2017,9984,33,4347,93,628,16,1007,142,5982,0
48,48441,2018,10062,32,4103,86,509,15,937,133,5549,0
48,48441,2019,10069,32,4128,91,495,15,921,138,5544,0
48,48441,2020,10047,33,4277,80,496,15,921,128,5694,0
48,48441,2021,10139,36,4667,73,442,16,966,125,6075,0
48,48441,2022,9922,35,4585,85,477,17,1302,137,6364,0
48,48441,2023,9922,35,4486,73,418,16,1267,124,6171,0
48,48445,2002,968,6,253,14,120,,,20,373,0
48,48445,2003,951,6,256,17,156,,,23,412,0
48,48445,2004,977,6,270,16,153,,,22,423,0
48,48445,2005,916,5,288,19,108,,,24,396,0
48,48445,2006,961,3,204,16,90,,,19,294,1
48,48445,2007,992,3,204,13,66,,,16,270,1
48,48445,2008,1000,2,172,13,84,,,15,256,1
48,48445,2009,1026,2,172,14,99,,,16,271,1
48,48445,2010,1003,3,189,13,84,,,16,273,1
48,48445,2011,1005,2,117,12,48,,,14,165,1
48,48445,2012,1000,2,200,10,48,,,12,248,1
48,48445,2013,992,1,100,6,45,,,7,145,1
48,48445,2014,1003,1,100,5,51,,,6,151,1
48,48445,2015,1002,2,108,5,60,,,7,168,1
48,48445,2016,999,2,108,5,60,,,7,168,1
48,48445,2017,1031,2,108,6,63,,,8,171,1
48,48445,2018,1008,2,108,8,78,,,10,186,1
48,48445,2019,1039,2,108,7,66,,,9,174,1
48,48445,2020,955,2,108,6,63,,,8,171,1
48,48445,2021,919,2,108,8,84,,,10,192,1
48,48445,2022,853,3,162,6,60,,,9,222,1
48,48445,2023,853,3,162,3,36,,,6,198,1
48,48447,2002,90,,,5,33,,,5,33,0
48,48447,2003,79,,,2,24,,,2,24,1
48,48447,2004,73,,,2,24,,,2,24,1
48,48447,2005,85,,,1,12,,,1,12,1
48,48447,2006,87,,,1,12,,,1,12,1
48,48447,2007,73,,,1,12,,,1,12,1
48,48447,2008,81,,,2,15,,,2,15,1
48,48447,2009,92,,,2,15,,,2,15,1
48,48447,2010,93,,,2,15,,,2,15,1
48,48447,2011,87,1,12,2,15,,,3,27,1
48,48447,2012,87,1,12,,,,,1,12,1
48,48447,2013,94,1,12,,,,,1,12,1
48,48447,2014,96,1,12,,,,,1,12,1
48,48447,2015,87,1,12,,,,,1,12,1
48,48447,2016,75,2,29,,,,,2,29,0
48,48447,2017,88,1,17,,,,,1,17,1
48,48447,2018,84,1,17,,,,,1,17,1
48,48447,2019,77,1,17,1,3,,,2,20,1
48,48447,2020,117,,,1,3,,,1,3,1
48,48447,2021,125,1,12,1,3,,,2,15,1
48,48447,2022,117,1,12,,,,,1,12,1
48,48447,2023,117,1,12,,,,,1,12,1
48,48449,2002,2440,13,1421,17,114,,,30,1535,0
48,48449,2003,2512,11,1213,12,96,,,23,1309,0
48,48449,2004,2628,12,1272,11,84,,,23,1356,0
48,48449,2005,2642,13,1433,9,72,,,22,1505,0
48,48449,2006,2733,12,1327,8,60,,,20,1387,0
48,48449,2007,2886,11,1295,14,69,,,25,1364,0
48,48449,2008,3044,13,1376,15,72,,,28,1448,0
48,48449,2009,3007,10,1286,17,78,,,27,1364,0
48,48449,2010,2918,9,1291,14,60,,,23,1351,0
48,48449,2011,2828,9,1200,13,57,,,22,1257,0
48,48449,2012,2769,8,1156,10,48,,,18,1204,0
48,48449,2013,2618,11,1524,5,24,,,16,1548,0
48,48449,2014,2529,7,1169,3,27,,,10,1196,0
48,48449,2015,2520,8,1159,2,15,,,10,1174,0
48,48449,2016,2496,7,1054,3,21,,,10,1075,0
48,48449,2017,2512,7,1069,3,21,,,10,1090,0
48,48449,2018,2534,6,1027,4,24,,,10,1051,0
48,48449,2019,2519,7,1093,4,18,,,11,1111,0
48,48449,2020,2515,7,1093,3,15,,,10,1108,0
48,48449,2021,2381,9,1218,2,15,,,11,1233,0
48,48449,2022,2272,8,1153,2,15,,,10,1168,0
48,48449,2023,2272,8,1153,4,30,,,12,1183,0
48,48451,2002,7258,52,4752,117,738,9,680,178,6170,0
48,48451,2003,7397,46,4603,107,768,9,680,162,6051,0
48,48451,2004,7413,44,4788,104,801,11,825,159,6414,0
48,48451,2005,7328,38,4478,97,690,13,1050,148,6218,0
48,48451,2006,7364,33,4049,89,636,13,1050,135,5735,0
48,48451,2007,7468,31,3988,90,618,13,1050,134,5656,0
48,48451,2008,7649,33,4098,109,676,16,1305,158,6079,0
48,48451,2009,7670,33,4132,115,657,17,1365,165,6154,0
48,48451,2010,7786,37,4540,99,582,19,1439,155,6561,0
48,48451,2011,7827,33,4161,103,573,21,1594,157,6328,0
48,48451,2012,7735,33,4223,92,558,22,1639,147,6420,0
48,48451,2013,7867,34,4493,73,493,21,1599,128,6585,0
48,48451,2014,8031,34,4425,66,481,20,1474,120,6380,0
48,48451,2015,8179,33,4344,64,450,20,1474,117,6268,0
48,48451,2016,8204,32,4168,58,429,21,1630,111,6227,0
48,48451,2017,8019,32,4181,58,432,23,2015,113,6628,0
48,48451,2018,8045,32,4190,50,392,23,2015,105,6597,0
48,48451,2019,8021,35,4700,43,320,22,1859,100,6879,0
48,48451,2020,8147,35,4769,38,269,23,1939,96,6977,0
48,48451,2021,7896,32,4478,33,257,21,1609,86,6344,0
48,48451,2022,7601,36,4826,34,287,21,1609,91,6722,0
48,48451,2023,7601,37,5051,36,278,20,1599,93,6928,0
48,48453,2002,63248,418,38795,761,4730,68,5462,1247,48987,0
48,48453,2003,64403,409,38940,626,4801,70,5590,1105,49331,0
48,48453,2004,66833,392,36480,604,4604,70,5590,1066,46674,0
48,48453,2005,68786,399,37937,565,4381,72,5750,1036,48068,0
48,48453,2006,71159,402,38786,560,4134,75,5982,1037,48902,0
48,48453,2007,73132,395,39112,630,4193,78,6278,1103,49583,0
48,48453,2008,74446,405,39886,692,4427,82,6624,1179,50937,0
48,48453,2009,75178,424,41949,679,4395,87,7022,1190,53366,0
48,48453,2010,76007,411,41308,577,3909,94,7969,1082,53186,0
48,48453,2011,77133,416,41883,602,3871,101,8344,1119,54098,0
48,48453,2012,77898,393,40253,587,3840,128,11291,1108,55384,0
48,48453,2013,78119,403,41036,583,3945,135,12327,1121,57308,0
48,48453,2014,78710,398,40359,529,3720,141,12916,1068,56995,0
48,48453,2015,79281,426,43011,493,3557,149,13316,1068,59884,0
48,48453,2016,79678,424,44077,456,3350,160,14506,1040,61933,0
48,48453,2017,78517,425,44611,403,3009,160,14896,988,62516,0
48,48453,2018,78751,436,45204,356,2755,170,15928,962,63887,0
48,48453,2019,78278,431,45356,318,2577,166,15556,915,63489,0
48,48453,2020,77720,448,46806,279,2302,212,19519,939,68627,0
48,48453,2021,75954,430,44982,257,2158,168,15995,855,63135,0
48,48453,2022,74072,413,44098,215,1799,139,13668,767,59565,0
48,48453,2023,74072,405,43165,195,1655,138,13746,738,58566,0
48,48455,2002,832,5,338,3,3,,,8,341,0
48,48455,2003,829,5,338,3,3,,,8,341,0
48,48455,2004,831,5,338,3,3,,,8,341,0
48,48455,2005,845,5,338,3,3,,,8,341,0
48,48455,2006,889,4,275,3,15,,,7,290,1
48,48455,2007,842,4,275,2,12,,,6,287,0
48,48455,2008,842,5,370,2,15,,,7,385,0
48,48455,2009,868,6,405,1,3,,,7,408,0
48,48455,2010,821,6,406,1,3,,,7,409,0
48,48455,2011,817,7,439,1,3,,,8,442,0
48,48455,2012,768,6,399,,,,,6,399,0
48,48455,2013,713,6,399,,,,,6,399,0
48,48455,2014,720,6,368,1,10,,,7,378,0
48,48455,2015,725,4,240,2,13,,,6,253,0
48,48455,2016,721,4,240,2,13,,,6,253,0
48,48455,2017,659,4,240,,,,,4,240,0
48,48455,2018,672,4,240,,,,,4,240,0
48,48455,2019,729,4,240,,,,,4,240,1
48,48455,2020,686,4,240,,,,,4,240,0
48,48455,2021,676,5,273,,,,,5,273,0
48,48455,2022,658,4,240,,,,,4,240,0
48,48455,2023,658,4,240,,,,,4,240,0
48,48457,2002,1165,4,284,14,123,,,18,407,0
48,48457,2003,1130,5,296,17,147,,,22,443,0
48,48457,2004,1189,5,296,11,102,,,16,398,0
48,48457,2005,1178,5,296,11,102,,,16,398,0
48,48457,2006,1151,5,319,9,78,,,14,397,0
48,48457,2007,1165,5,319,8,69,,,13,388,1
48,48457,2008,1180,6,355,8,69,,,14,424,0
48,48457,2009,1162,5,320,6,54,,,11,374,1
48,48457,2010,1138,8,474,4,39,,,12,513,0
48,48457,2011,1121,7,406,4,39,,,11,445,0
48,48457,2012,1091,10,520,4,39,,,14,559,0
48,48457,2013,1114,7,420,3,27,,,10,447,0
48,48457,2014,1109,9,578,3,36,,,12,614,0
48,48457,2015,1102,7,441,4,39,,,11,480,0
48,48457,2016,1063,6,343,3,27,,,9,370,0
48,48457,2017,1102,6,367,2,24,,,8,391,0
48,48457,2018,1069,6,378,2,12,,,8,390,0
48,48457,2019,1016,6,378,2,12,,,8,390,0
48,48457,2020,930,6,378,2,15,,,8,393,0
48,48457,2021,864,5,318,1,3,,,6,321,0
48,48457,2022,774,4,282,1,3,,,5,285,0
48,48457,2023,774,4,282,,,,,4,282,0
48,48459,2002,2366,8,598,19,147,,,27,745,1
48,48459,2003,2357,9,693,17,141,,,26,834,0
48,48459,2004,2403,13,901,14,123,,,27,1024,0
48,48459,2005,2405,8,747,9,90,,,17,837,0
48,48459,2006,2424,7,692,9,90,,,16,782,1
48,48459,2007,2436,5,557,13,84,,,18,641,1
48,48459,2008,2488,6,556,22,111,,,28,667,1
48,48459,2009,2551,6,556,21,81,,,27,637,1
48,48459,2010,2530,7,607,18,72,1,20,26,699,1
48,48459,2011,2563,7,607,20,78,1,20,28,705,1
48,48459,2012,2478,4,505,16,66,,,20,571,1
48,48459,2013,2457,4,505,13,57,,,17,562,1
48,48459,2014,2454,4,505,10,48,,,14,553,1
48,48459,2015,2502,4,505,12,54,,,16,559,1
48,48459,2016,2476,5,553,11,51,,,16,604,1
48,48459,2017,2485,5,553,7,30,,,12,583,1
48,48459,2018,2548,5,609,3,18,,,8,627,1
48,48459,2019,2370,6,626,3,15,,,9,641,1
48,48459,2020,2346,7,836,4,15,,,11,851,0
48,48459,2021,2337,6,672,3,12,,,9,684,1
48,48459,2022,2365,6,672,4,15,,,10,687,1
48,48459,2023,2365,6,672,3,15,,,9,687,1
48,48461,2002,214,1,20,1,3,,,2,23,1
48,48461,2003,218,1,20,2,15,,,3,35,1
48,48461,2004,226,1,20,3,18,,,4,38,1
48,48461,2005,237,1,20,1,3,,,2,23,1
48,48461,2006,252,1,20,,,,,1,20,1
48,48461,2007,243,1,20,,,,,1,20,1
48,48461,2008,254,1,20,1,0,,,2,20,1
48,48461,2009,271,1,20,1,0,,,2,20,1
48,48461,2010,242,1,20,1,0,,,2,20,1
48,48461,2011,241,1,20,1,0,,,2,20,1
48,48461,2012,257,1,20,,,,,1,20,1
48,48461,2013,287,1,20,,,,,1,20,1
48,48461,2014,269,1,20,,,,,1,20,1
48,48461,2015,305,1,20,,,,,1,20,1
48,48461,2016,314,1,20,,,,,1,20,1
48,48461,2017,362,1,20,,,,,1,20,1
48,48461,2018,341,1,20,,,,,1,20,1
48,48461,2019,259,1,20,,,,,1,20,1
48,48461,2020,188,2,40,,,,,2,40,1
48,48461,2021,101,2,40,,,,,2,40,0
48,48461,2022,104,2,40,,,,,2,40,0
48,48461,2023,104,2,40,,,,,2,40,0
48,48463,2002,2283,17,1158,9,84,,,26,1242,0
48,48463,2003,2314,16,1073,10,120,,,26,1193,0
48,48463,2004,2324,15,1093,9,96,,,24,1189,0
48,48463,2005,2330,16,1163,9,96,,,25,1259,0
48,48463,2006,2233,15,1085,6,63,,,21,1148,0
48,48463,2007,2125,15,1085,15,90,,,30,1175,0
48,48463,2008,2061,19,1342,18,87,,,37,1429,0
48,48463,2009,2041,18,1233,15,72,,,33,1305,0
48,48463,2010,2030,18,1233,13,45,,,31,1278,0
48,48463,2011,2037,18,1242,18,78,,,36,1320,0
48,48463,2012,2013,18,1250,14,69,,,32,1319,0
48,48463,2013,2063,14,978,8,57,,,22,1035,0
48,48463,2014,2074,14,978,6,54,,,20,1032,0
48,48463,2015,2057,14,978,7,66,,,21,1044,0
48,48463,2016,2054,13,901,8,69,,,21,970,0
48,48463,2017,2128,12,855,9,81,,,21,936,0
48,48463,2018,2006,13,939,7,66,,,20,1005,0
48,48463,2019,1976,12,855,9,78,,,21,933,0
48,48463,2020,1947,13,872,8,75,,,21,947,0
48,48463,2021,1798,13,895,8,84,,,21,979,0
48,48463,2022,1749,13,889,7,72,,,20,961,0
48,48463,2023,1749,12,795,5,60,,,17,855,0
48,48465,2002,3869,17,1171,13,120,,,30,1291,0
48,48465,2003,4015,18,1262,11,132,,,29,1394,0
48,48465,2004,4136,17,1264,10,120,,,27,1384,0
48,48465,2005,4185,18,1366,11,115,,,29,1481,0
48,48465,2006,4229,18,1286,18,155,,,36,1441,0
48,48465,2007,4220,17,1180,28,182,,,45,1362,1
48,48465,2008,4266,19,1342,38,200,,,57,1542,0
48,48465,2009,4202,17,1247,39,170,,,56,1417,0
48,48465,2010,4065,17,1292,37,151,,,54,1443,0
48,48465,2011,4047,17,1312,41,154,,,58,1466,0
48,48465,2012,4119,20,1532,36,135,,,56,1667,0
48,48465,2013,4156,19,1421,25,120,,,44,1541,0
48,48465,2014,4169,16,1204,15,108,,,31,1312,1
48,48465,2015,4239,17,1246,14,110,,,31,1356,1
48,48465,2016,4247,15,1121,12,113,,,27,1234,1
48,48465,2017,4199,19,1598,10,116,,,29,1714,0
48,48465,2018,4192,17,1331,8,96,,,25,1427,0
48,48465,2019,4132,15,1202,8,96,,,23,1298,1
48,48465,2020,4047,15,1202,8,96,1,35,24,1333,1
48,48465,2021,3923,15,1220,9,84,1,35,25,1339,0
48,48465,2022,3756,14,1175,10,81,,,24,1256,0
48,48465,2023,3756,13,1108,12,81,,,25,1189,1
48,48467,2002,3249,14,1261,16,111,,,30,1372,0
48,48467,2003,3206,13,1300,16,135,,,29,1435,0
48,48467,2004,3307,13,1182,15,135,,,28,1317,0
48,48467,2005,3272,13,1172,16,111,,,29,1283,0
48,48467,2006,3201,15,1381,17,123,,,32,1504,0
48,48467,2007,3151,18,1495,23,150,,,41,1645,0
48,48467,2008,3269,17,1298,24,126,,,41,1424,0
48,48467,2009,3236,17,1290,26,132,,,43,1422,0
48,48467,2010,3109,15,1213,24,126,,,39,1339,0
48,48467,2011,3061,14,1212,27,144,,,41,1356,0
48,48467,2012,2878,14,1374,27,141,,,41,1515,0
48,48467,2013,2921,12,1176,18,123,,,30,1299,0
48,48467,2014,2920,11,1086,11,78,,,22,1164,0
48,48467,2015,2985,12,1166,7,57,,,19,1223,0
48,48467,2016,3110,11,1086,9,69,,,20,1155,0
48,48467,2017,2967,11,1086,9,66,,,20,1152,0
48,48467,2018,3030,12,1216,10,69,,,22,1285,0
48,48467,2019,3129,14,1381,9,66,,,23,1447,0
48,48467,2020,3271,14,1410,9,75,,,23,1485,0
48,48467,2021,3324,15,1592,8,63,,,23,1655,0
48,48467,2022,3499,13,1437,7,63,,,20,1500,0
48,48467,2023,3499,13,1530,8,84,,,21,1614,0
48,48469,2002,6420,30,2737,93,734,8,420,131,3891,0
48,48469,2003,6481,32,2991,94,728,8,420,134,4139,0
48,48469,2004,6519,29,2827,100,744,9,465,138,4036,0
48,48469,2005,6395,29,2791,87,705,10,495,126,3991,0
48,48469,2006,6364,31,2991,84,656,11,530,126,4177,0
48,48469,2007,6531,32,3082,83,585,11,530,126,4197,0
48,48469,2008,6627,30,2835,77,565,11,530,118,3930,0
48,48469,2009,6636,32,2897,83,584,12,580,127,4061,0
48,48469,2010,6514,38,2990,75,572,12,580,125,4142,0
48,48469,2011,6426,28,2431,69,524,12,580,109,3535,0
48,48469,2012,6655,32,2844,75,575,12,580,119,3999,0
48,48469,2013,6537,28,2480,67,515,14,750,109,3745,0
48,48469,2014,6523,29,2635,60,476,15,789,104,3900,0
48,48469,2015,6601,29,2789,57,467,16,988,102,4244,0
48,48469,2016,6561,28,2808,56,428,15,938,99,4174,0
48,48469,2017,6637,31,3235,52,392,16,1008,99,4635,0
48,48469,2018,6568,25,2838,48,407,16,850,89,4095,0
